日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-03-15,1.0,1.01,0.987,1.009,2141988,213899940.453,2.28,0.2,0.002,64.9
2024-03-18,1.0,1.034,1.0,1.031,666122,67928012.242,3.37,2.18,0.022,20.18
2024-03-19,1.03,1.04,1.021,1.028,214321,22168934.649,1.84,-0.29,-0.003,6.49
2024-03-20,1.023,1.06,1.023,1.06,218488,22810053.17,3.6,3.11,0.032,6.62
2024-03-21,1.062,1.083,1.054,1.055,148217,15757017.002,2.74,-0.47,-0.005,4.49
2024-03-22,1.055,1.058,1.025,1.047,105004,10905948.065,3.13,-0.76,-0.008,3.18
2024-03-25,1.047,1.05,1.011,1.012,95775,9909019.993,3.72,-3.34,-0.035,2.9
2024-03-26,1.011,1.014,0.977,0.985,68144,6789710.738,3.66,-2.67,-0.027,2.06
2024-03-27,0.986,0.995,0.932,0.932,81340,7718246.326,6.4,-5.38,-0.053,2.46
2024-03-28,0.931,0.979,0.93,0.969,75787,7307518.086,5.26,3.97,0.037,2.3
2024-03-29,0.969,0.969,0.946,0.963,27054,2586107.7,2.37,-0.62,-0.006,0.82
2024-04-01,0.97,0.988,0.97,0.986,44087,4326593.183,1.87,2.39,0.023,1.34
2024-04-02,0.963,0.99,0.96,0.975,16612,1608359.3,3.04,-1.12,-0.011,0.5
2024-04-03,0.965,0.971,0.935,0.941,44974,4231815.861,3.69,-3.49,-0.034,1.36
2024-04-08,0.941,0.941,0.919,0.921,40071,3719581.5,2.34,-2.13,-0.02,1.21
2024-04-09,0.937,0.937,0.915,0.927,59803,5520648.756,2.39,0.65,0.006,1.81
2024-04-10,0.925,0.925,0.896,0.905,40473,3669600.613,3.13,-2.37,-0.022,1.23
2024-04-11,0.902,0.922,0.897,0.91,40266,3684529.231,2.76,0.55,0.005,1.22
2024-04-12,0.915,0.916,0.896,0.899,60701,5488395.7,2.2,-1.21,-0.011,1.84
2024-04-15,0.896,0.904,0.864,0.881,72203,6393531.1,4.45,-2.0,-0.018,2.19
2024-04-16,0.869,0.877,0.84,0.843,71254,6089336.2,4.2,-4.31,-0.038,2.16
2024-04-17,0.851,0.883,0.85,0.88,93863,8198749.678,3.91,4.39,0.037,2.84
2024-04-18,0.881,0.889,0.848,0.877,93305,8183876.105,4.66,-0.34,-0.003,2.83
2024-04-19,0.88,0.88,0.855,0.858,82932,7196211.669,2.85,-2.17,-0.019,2.51
2024-04-22,0.85,0.869,0.838,0.861,75681,6466420.5,3.61,0.35,0.003,2.29
2024-04-23,0.862,0.87,0.859,0.865,62575,5403626.7,1.28,0.46,0.004,1.9
2024-04-24,0.868,0.896,0.859,0.895,97994,8642952.444,4.28,3.47,0.03,2.97
2024-04-25,0.89,0.892,0.879,0.883,71435,6324915.2,1.45,-1.34,-0.012,2.16
2024-04-26,0.88,0.916,0.88,0.912,96390,8721122.859,4.08,3.28,0.029,2.92
2024-04-29,0.928,0.946,0.914,0.938,91733,8558089.123,3.51,2.85,0.026,2.78
2024-04-30,0.941,0.941,0.921,0.928,69269,6459194.14,2.13,-1.07,-0.01,2.1
2024-05-06,0.942,0.952,0.931,0.934,73394,6927831.708,2.26,0.65,0.006,2.22
2024-05-07,0.93,0.944,0.928,0.936,64902,6070085.1,1.71,0.21,0.002,1.97
2024-05-08,0.918,0.921,0.905,0.909,67087,6125731.344,1.71,-2.88,-0.027,2.03
2024-05-09,0.918,0.92,0.907,0.916,63489,5814362.844,1.43,0.77,0.007,1.92
2024-05-10,0.922,0.922,0.901,0.903,67165,6081351.3,2.29,-1.42,-0.013,2.04
2024-05-13,0.898,0.9,0.883,0.887,46343,4117997.289,1.88,-1.77,-0.016,1.4
2024-05-14,0.892,0.899,0.885,0.89,86013,7648715.7,1.58,0.34,0.003,2.61
2024-05-15,0.891,0.893,0.878,0.879,51995,4595467.7,1.69,-1.24,-0.011,1.58
2024-05-16,0.883,0.892,0.881,0.883,38605,3427344.1,1.25,0.46,0.004,1.17
2024-05-17,0.883,0.9,0.874,0.9,85551,7623630.355,2.94,1.93,0.017,2.59
2024-05-20,0.895,0.916,0.893,0.908,74824,6791385.6,2.56,0.89,0.008,2.27
2024-05-21,0.91,0.91,0.898,0.898,54860,4953817.8,1.32,-1.1,-0.01,1.66
2024-05-22,0.895,0.907,0.894,0.904,27649,2487490.4,1.45,0.67,0.006,0.84
2024-05-23,0.902,0.904,0.881,0.883,43651,3878349.7,2.54,-2.32,-0.021,1.32
2024-05-24,0.874,0.887,0.863,0.864,27539,2413195.4,2.72,-2.15,-0.019,0.83
2024-05-27,0.864,0.87,0.85,0.87,54165,4637786.81,2.31,0.69,0.006,1.64
2024-05-28,0.871,0.871,0.856,0.857,63298,5455832.0,1.72,-1.49,-0.013,1.92
2024-05-29,0.855,0.866,0.85,0.855,38488,3297496.76,1.87,-0.23,-0.002,1.17
2024-05-30,0.86,0.86,0.845,0.855,44028,3750383.4,1.75,0.0,0.0,1.33
2024-05-31,0.85,0.873,0.85,0.87,56613,4923075.4,2.69,1.75,0.015,1.72
2024-06-03,0.867,0.868,0.851,0.857,58592,5052243.6,1.95,-1.49,-0.013,1.78
2024-06-04,0.853,0.856,0.842,0.853,75354,6383422.1,1.63,-0.47,-0.004,2.28
2024-06-05,0.851,0.861,0.849,0.849,63163,5408495.3,1.41,-0.47,-0.004,1.91
2024-06-06,0.855,0.855,0.818,0.821,109384,9063235.614,4.36,-3.3,-0.028,3.31
2024-06-07,0.823,0.831,0.811,0.818,72434,5949118.813,2.44,-0.37,-0.003,2.19
2024-06-11,0.817,0.838,0.807,0.835,84423,6971324.4,3.79,2.08,0.017,2.56
2024-06-12,0.83,0.849,0.83,0.843,54896,4641365.4,2.28,0.96,0.008,1.66
2024-06-13,0.84,0.849,0.839,0.845,35365,2987268.7,1.19,0.24,0.002,1.07
2024-06-14,0.844,0.854,0.84,0.851,48274,4084528.1,1.66,0.71,0.006,1.46
2024-06-17,0.856,0.856,0.842,0.846,71085,6038861.6,1.65,-0.59,-0.005,2.15
2024-06-18,0.846,0.864,0.846,0.864,83289,7147208.2,2.13,2.13,0.018,2.52
2024-06-19,0.864,0.867,0.855,0.857,50985,4388292.5,1.39,-0.81,-0.007,1.54
2024-06-20,0.851,0.854,0.832,0.836,35728,3007194.3,2.57,-2.45,-0.021,1.08
