日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-10-18,1.0,1.0,0.978,0.992,434327,42941043.0,2.2,-0.9,-0.009,56.2
2021-10-19,1.001,1.013,0.999,1.003,577690,58113965.0,1.41,1.11,0.011,74.75
2021-10-20,1.0,1.012,1.0,1.003,186860,18816467.0,1.2,0.0,0.0,24.18
2021-10-21,0.988,1.011,0.988,0.995,52355,5247276.0,2.29,-0.8,-0.008,6.77
2021-10-22,1.003,1.017,0.997,1.008,206846,20901635.0,2.01,1.31,0.013,26.77
2021-10-25,1.009,1.027,1.002,1.02,192527,19651048.0,2.48,1.19,0.012,24.91
2021-10-26,1.023,1.034,1.02,1.02,107665,11060784.0,1.37,0.0,0.0,13.93
2021-10-27,1.012,1.027,1.01,1.015,15104,1536970.0,1.67,-0.49,-0.005,1.95
2021-10-28,1.014,1.026,1.005,1.017,21478,2190189.0,2.07,0.2,0.002,2.78
2021-10-29,1.01,1.022,0.993,1.02,16354,1648852.0,2.85,0.29,0.003,2.12
2021-11-01,1.015,1.028,1.008,1.015,14051,1433577.0,1.96,-0.49,-0.005,1.82
2021-11-02,1.018,1.03,1.012,1.016,17577,1801056.0,1.77,0.1,0.001,2.27
2021-11-03,1.015,1.028,1.006,1.013,11329,1154459.0,2.17,-0.3,-0.003,1.47
2021-11-04,1.02,1.032,1.015,1.028,30871,3175568.0,1.68,1.48,0.015,3.99
2021-11-05,1.03,1.034,1.016,1.021,11880,1222032.0,1.75,-0.68,-0.007,1.54
2021-11-08,1.021,1.034,1.017,1.026,20013,2054360.0,1.67,0.49,0.005,2.59
2021-11-09,1.029,1.04,1.021,1.04,38895,4038079.0,1.85,1.36,0.014,5.03
2021-11-10,1.037,1.041,1.02,1.04,28078,2908073.0,2.02,0.0,0.0,3.63
2021-11-11,1.039,1.052,1.032,1.049,32477,3402658.0,1.92,0.87,0.009,4.2
2021-11-12,1.046,1.051,1.042,1.049,18734,1956962.0,0.86,0.0,0.0,2.42
2021-11-15,1.045,1.047,1.035,1.041,9682,1009842.0,1.14,-0.76,-0.008,1.25
2021-11-16,1.042,1.045,1.036,1.039,21050,2189228.0,0.86,-0.19,-0.002,2.72
2021-11-17,1.041,1.048,1.04,1.046,36135,3773392.0,0.77,0.67,0.007,4.68
2021-11-18,1.042,1.042,1.029,1.03,7318,756953.0,1.24,-1.53,-0.016,0.95
2021-11-19,1.04,1.051,1.039,1.051,20830,2179007.0,1.17,2.04,0.021,2.7
2021-11-22,1.051,1.077,1.051,1.077,33888,3610244.0,2.47,2.47,0.026,4.39
